,PrimaryDI,brandName,versionModelNumber,companyName,deviceDescription,sizeText,productCode,deviceId,gmdnPTName,gmdnPTDefinition
47,aa674f86-94d8-4b0f-b868-4526fa0b1d2a,MENTOR Smooth Round Moderate Profile,3501695,MENTOR TEXAS L.P.,"Saline Breast Implant with Diaphragm Valve, 625cc","Total Volume, 270 cc",FWM,81317001324,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
48,73755d5b-8fdc-4b57-a46b-5e4d0e069864,MENTOR Smooth Round Moderate Profile,3501635,MENTOR TEXAS L.P.,"Saline Breast Implant with Diaphragm Valve, 250cc",560 cc,FWM,81317001225,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
49,e235fc42-b517-4847-a94f-4596835e05f6,MENTOR Diaphragm Valve Fill Tube LONG 61cm 24in with 45 Degree Connector,600975-004,MENTOR TEXAS L.P.,DV Fill Tube,300 cc,FWM,81317009054,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
50,0a9c6e7b-02af-437e-a59e-c153ea4a5c7f,MENTOR Diaphragm Valve Fill Tube,600975-001,MENTOR TEXAS L.P.,DV Fill Tube,300 cc,FWM,81317004561,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
51,7aaa39f3-2abd-4d32-b1d6-62554f58d909,MENTOR Injection Domes with Stainless Steel TRUE LOCK Connection Systems,350-DOMPK,MENTOR TEXAS L.P.,Dome Pack,550 cc,FWM,81317004059,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
52,cc3f6927-af27-4fd9-bd6c-121ee3ff11b4,NATRELLE Saline-Filled Breast Implants,468-195,"Allergan, Inc.",NATRELLE 468-195 Saline BIOCELL Shp Full,300 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
53,6de1d27d-fe37-46df-b239-5d22f051d662,NATRELLE Saline-Filled Breast Implants,363LF-690,"Allergan, Inc.",NATRELLE 363LF-690 Sal BIOCELL Shp Full,210 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
54,8763a21f-8ffc-46be-a2d5-577cc07d483b,NATRELLE Saline-Filled Breast Implants,363LF-620,"Allergan, Inc.",NATRELLE 363LF-620 Sal BIOCELL Shp Full,655 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
55,2b447715-db1f-440a-95ff-e4ccf38bf730,NATRELLE Saline-Filled Breast Implants,363LF-370,"Allergan, Inc.",NATRELLE 363LF-370 Sal BIOCELL Shp Full,550 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
56,02d28c4c-a9ee-4521-87a2-5ef39af66e78,NATRELLE Saline-Filled Breast Implants,363LF-200,"Allergan, Inc.",NATRELLE 363LF-200 Sal BIOCELL Shp Full,420 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
57,9631eb8a-730c-4226-a94f-dd42c17eb300,NATRELLE Saline-Filled Breast Implants,363LF-170,"Allergan, Inc.",NATRELLE 363LF-170 Sal BIOCELL Shp Full,400 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
58,c518b016-69c9-4c4b-9314-1dfa75ec413b,NATRELLE Saline-Filled Breast Implants,168-800,"Allergan, Inc.",NATRELLE 168-800 Saline BIOCELL Rnd Mod,325 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
59,2a8bdf63-5844-4f45-8609-521cbd3dbaaf,NATRELLE Saline-Filled Breast Implants,168-480,"Allergan, Inc.",NATRELLE 168-480 Saline BIOCELL Rnd Mod,250 cc,FWM,1.08886E+13,Saline-filled breast implant,"A sterile implantable device designed to reconstruct or augment the breast that is composed of a silicone rubber outer shell, made of polysiloxane(s), with a single lumen inflated with sterile isotonic saline to the desired size. The implant may be of fixed or adjustable volume and may be prefilled, partially filled, or empty and filled during the implantation procedure; the volume of saline solution in adjustable volume implants may be adjusted after implantation. The device may vary in shape, profile, volume, shell surface, and shell thickness."
